,title,price,link
181,"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","47,990",https://amazon.in//Lenovo-1920x1080-Antiglare-300Nits-82TW001DIH/dp/B0CH8D6F4N/ref=sr_1_195?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-195
182,"ASUS Vivobook Pro 15 OLED, AMD Ryzen 5 5600H, 15.6"" (39.62 cm) FHD OLED, Creator/Gaming Laptop (16GB/512GB SSD/4GB RTX 3050/Win11/Backlit KB/FP Sensor/Silver/1.65 kg), M3500QC-L1502WS  ","59,990",https://amazon.in//ASUS-Vivobook-RTX-3050-Windows-M3500QC-L1502WS/dp/B0BMPPSLHZ/ref=sr_1_196?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-196
183,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00T00  ","48,990",https://amazon.in//Lenovo-ThinkPad-Graphics-Keyboard-21JRS00T00/dp/B0C7J16NYC/ref=sr_1_197?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-197
184,"ASUS Vivobook 15X (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit KB/Silver/1.6 kg), K3504VAB-NJ322WS  ","39,900",https://amazon.in//ASUS-Vivobook-i3-1315U-Windows-K3504VAB-NJ322WS/dp/B0BRY1GJC2/ref=sr_1_198?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-198
185,"ASUS ROG Strix G17 (2022) Gaming Laptop,AMD Ryzen 7-6800HS,17.3-inch (43.94 cms) FHD 144Hz, RTX 3050 4GB Graphics,(16GB RAM/512GB SSD/Windows 11/Gray/2.5 Kg),G713RC-HX109WS  ","78,990",https://amazon.in//ASUS-17-3-inch-7-6800HS-Graphics-G713RC-HX109WS/dp/B0CJ34MB5Y/ref=sr_1_199?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-199
186,"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Grey Green/1.38 kg), E1404FA-NK323WS  ","33,779",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK323WS/dp/B0C7HDXQ1C/ref=sr_1_200?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-200
187,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/6GB RTX 3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","62,990",https://amazon.in//Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32TY16C/ref=sr_1_201?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-201
188,"(Refurbished) Lenovo ThinkPad 14"" (35.6 cm) HD Business Laptop (Core i5-4th Gen/8 GB RAM/256 GB SSD/Windows 10 Pro/MS Office/Wifi/Webcam/Intel Graphics)  ","13,494",https://amazon.in//Renewed-Lenovo-ThinkPad-Business-Graphics/dp/B09TNQNKZF/ref=sr_1_202?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-202
189,"Apple 2023 MacBook Pro (16-inch, M3 Max chip with 14â€‘core CPU and 30â€‘core GPU, 36GB Unified Memory, 1TB) - Space Black  ","3,34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzAyNDk0MjIyNzkzMTkwOjE3MjA1NDM5MjI6c3BfYXRmX25leHQ6MzAwMDg1NDAzMjE5NTMyOjowOjo&url=%2FApple-MacBook-16-inch-14%25E2%2580%2591core-30%25E2%2580%2591core%2Fdp%2FB0CM5S7HF6%2Fref%3Dsr_1_17_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.d30wuOl3MJcvYntNWFrTbW8EjxFtPvnh3T3e89LNdMshZICNgqDO86HWn-dlhnKtEBTXOINuFOUUYkoF7Vu4_I90Urz3jiXYBiLLrb6sXLhpcBZQ94S5RpBmZYzatRRjE_ntnbB-hDYLL3Tt07eKYybZuyVih9TZLViVu0CjLhGS76djf_Z_wymOyxevvdVsbaO9XZNLStiAuJyW7DAlcNMdpKHn6EaZ0rtxiGaH7v8.8Hlm8XBitxY-eXSl-QRkIs0JHpuGcfvqN2tFcsD821A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543922%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
190,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 32 GB Ram & 1TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","49,694",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MTY1MDM2MDE5NzQ1MTkwOjE3MjA1NDQwMDc6c3BfbXRmOjMwMDE0NTgyMzAxNDczMjo6MDo6&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CLY9XKJB%2Fref%3Dsr_1_203_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720544007%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
191,"(Refurbished) Lenovo ThinkPad 7th Gen Intel i5,16 GB,1TB HDD + 256 GB SSD,14"" (35.6 cm) HD Laptop (Windows 11/MS Office/WiFi/Webcam/Intel Graphics/Thin & Light)  ","22,899",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0D3VFDLKY/ref=sr_1_204?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-204
192,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN  ","36,250",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_205?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-205
193,"(Renewed) Lenovo ThinkPad T470 Intel 6th Gen Core i5 Laptop, 16 GB RAM, 512GB SSD, 14 inch (36.83 cms), Windows 11 (Upgraded), MS Office, Black  ","17,997",https://amazon.in//Renewed-Lenovo-ThinkPad-T470-Upgraded/dp/B09RF3MT84/ref=sr_1_206?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-206
194,"(Refurbished) realme Book (Slim) Intel Core i3 11th Gen 14 inches Thin and Light Laptop (8GB/256GB SSD/Windows 11 Home) RMNB1001 (Real Gray, 1.38Kg)  ","23,999",https://amazon.in//Refurbished-realme-inches-Windows-RMNB1001/dp/B0C8B6GBPD/ref=sr_1_207?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-207
195,"HP Laptop 15, AMD Ryzen 3 7320U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0026AU  ","37,999",https://amazon.in//HP-15-6-inch-Graphics-Privacy-fc0026AU/dp/B0C3RCR4K7/ref=sr_1_208?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-208
196,"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (8GBx2/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, GDDR6 4GB/Black/1.98Kg), A12UCX-264IN  ","57,829",https://amazon.in//MSI-Cyborg-15-i5-12450H-A12UCX-264IN/dp/B0C3HZ82LH/ref=sr_1_209?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-209
197,(Renewed) Lenovo ThinkPad 14 inches/35.56 cm HD Laptop - Intel Core i5 6th Gen/8 GB RAM/256 GB SSD/Windows 10 Pro/MS Office 19/Webcam/USB 3.0/WiFi/BT/Cardreader/Pan India Warranty/Integrated Graphics  ,"17,322",https://amazon.in//Lenovo-ThinkPad-Cardreader-Warranty-Integrated/dp/B098TKCLHV/ref=sr_1_210?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-210
198,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 16GB, 512GB, 14.0"" (35.56cm) FHD Display, Windows 11 + MSO'21, Spill-Resistant Keyboard, 15 Month Mcafee, Black, 1.48kg  ","52,990",https://amazon.in//Dell-i5-1235U-Processor-Spill-Resistant-Keyboard/dp/B0CJK118D2/ref=sr_1_211?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.uRzPNlyWvxfS5TErKsKWGneVvaz4EMApDDCw6fGFYIP5C7bBXF3cw14eVdMcYmJUUDHZSUTOEe6cwI7wlzx1xQ5lns9J8TXreFt2_k8ewt7kKzyjxLyVCXiQGDtFr5zwZLIXcQxY4wLnxySwQZwvx97A4PSupRPpUpP_B95mZ8Kj84p3TFHzCdDqiACIPQWpP60FFTnTC-FwkS41aX7E94ac7-qOwmN1bYCgog85Jvo.qugcFx4YQ9bCDLU7QenOJF_adYiVFy8Uuqyet7qV6SA&dib_tag=se&keywords=laptop&qid=1720544007&sprefix=laptop%2Caps%2C322&sr=8-211
199,"ASUS Vivobook 15 (2023), Intel Core I5-13500H 13Th Gen, 15.6"" (39.62 Cms) Fhd, Thin and Light Laptop (16Gb/512Gb Ssd/Intel Iris X?/Win 11/Office 2021/Backlit Kb/Blue/1.7 Kg), X1502Va-Nj541Ws  ","60,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxOTI4OTA5Mjk4NjQxMTkwOjE3MjA1NDQwMTQ6c3BfYXRmX25leHQ6MzAwMjMwMDE1MDc2NjMyOjowOjo&url=%2FASUS-Vivobook-i5-13500H-Backlit-X1502VA-NJ541WS%2Fdp%2FB0C1GDVT65%2Fref%3Dsr_1_209_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.9LAkrmqffMug5skEh-svWT_SgHh09BcT7jtU4Vw5-kh79hAEJc_JRZ9mBdCaJCh9J64zmEeSK80ePhkhuO5709xQolgnUQU0jryJy-mottSJ0FEtaoPFCMVATI6l_1oOv0U-wm2oLzMGDD2e2xQeW7ZtT5IsRIRav-g4I3IdqoaV3v-uoN0qEMZRo6Zi1rAcxiv25BV3v5HaCDTZu2qKdBPvl-zie9ikKxddlDt-XdQ.hRkok9BFzGsHOZbYdoKQvHuNDT1-4t4xrIUWl_eQ2LY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720544014%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
200,"Samsung Galaxy Book3 Pro Intel 13th Gen i5 EvoTM 35.56cm(14"") Dynamic Amoled 2X, 3K Display, 120Hz, Ultra Thin & Light Laptop(16 GB/512 GB SSD/Windows 11/MS Office/Graphite/1.17Kg), NP940XFG-KC1IN  ","94,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzAyNDk0MjIyNzkzMTkwOjE3MjA1NDM5MjI6c3BfYXRmX25leHQ6MzAwMTY3MzE1MTk2NjMyOjowOjo&url=%2FSamsung-35-56cm-Dynamic-Graphite-NP940XFG-KC1IN%2Fdp%2FB0BSH3JFP2%2Fref%3Dsr_1_18_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.d30wuOl3MJcvYntNWFrTbW8EjxFtPvnh3T3e89LNdMshZICNgqDO86HWn-dlhnKtEBTXOINuFOUUYkoF7Vu4_I90Urz3jiXYBiLLrb6sXLhpcBZQ94S5RpBmZYzatRRjE_ntnbB-hDYLL3Tt07eKYybZuyVih9TZLViVu0CjLhGS76djf_Z_wymOyxevvdVsbaO9XZNLStiAuJyW7DAlcNMdpKHn6EaZ0rtxiGaH7v8.8Hlm8XBitxY-eXSl-QRkIs0JHpuGcfvqN2tFcsD821A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543922%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
201,"ASUS Vivobook 15 (2024), 15.6"" (39.62cm) FHD, Intel Core 5 Processor 120U, Thin & Light Laptop (16GB/512GB SSD/Win11/Office 2021/Quiet Blue/1.7 Kg), X1504VAP-NJ542WS  ","67,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxOTI4OTA5Mjk4NjQxMTkwOjE3MjA1NDQwMTQ6c3BfYXRmX25leHQ6MzAwMjMwMDE1MDc3MjMyOjowOjo&url=%2FASUS-Vivobook-39-62cm-Processor-X1504VAP-NJ542WS%2Fdp%2FB0CXPX6QSP%2Fref%3Dsr_1_210_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.9LAkrmqffMug5skEh-svWT_SgHh09BcT7jtU4Vw5-kh79hAEJc_JRZ9mBdCaJCh9J64zmEeSK80ePhkhuO5709xQolgnUQU0jryJy-mottSJ0FEtaoPFCMVATI6l_1oOv0U-wm2oLzMGDD2e2xQeW7ZtT5IsRIRav-g4I3IdqoaV3v-uoN0qEMZRo6Zi1rAcxiv25BV3v5HaCDTZu2qKdBPvl-zie9ikKxddlDt-XdQ.hRkok9BFzGsHOZbYdoKQvHuNDT1-4t4xrIUWl_eQ2LY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720544014%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
202,"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ324WS  ","42,990",https://amazon.in//ASUS-Vivobook-i3-1315U-Fingerprint-X1504VA-NJ324WS/dp/B0BRY19K7R/ref=sr_1_211?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.9LAkrmqffMug5skEh-svWT_SgHh09BcT7jtU4Vw5-kh79hAEJc_JRZ9mBdCaJCh9J64zmEeSK80ePhkhuO5709xQolgnUQU0jryJy-mottSJ0FEtaoPFCMVATI6l_1oOv0U-wm2oLzMGDD2e2xQeW7ZtT5IsRIRav-g4I3IdqoaV3v-uoN0qEMZRo6Zi1rAcxiv25BV3v5HaCDTZu2qKdBPvl-zie9ikKxddlDt-XdQ.hRkok9BFzGsHOZbYdoKQvHuNDT1-4t4xrIUWl_eQ2LY&dib_tag=se&keywords=laptop&qid=1720544014&sprefix=laptop%2Caps%2C322&sr=8-211
203,"(Renewed) Lenovo Thinkpad Hybrid Laptop X230 Intel Core i5 - 3320m Processor, 8 GB Ram & 256 GB SSD & 500GB HDD, Windows 10 Pro, 12.5 inches 1.34 kg Ultralight Computer  ","13,501",https://amazon.in//Renewed-Lenovo-Thinkpad-Hybrid-Laptop/dp/B097C48VNS/ref=sr_1_212?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.9LAkrmqffMug5skEh-svWT_SgHh09BcT7jtU4Vw5-kh79hAEJc_JRZ9mBdCaJCh9J64zmEeSK80ePhkhuO5709xQolgnUQU0jryJy-mottSJ0FEtaoPFCMVATI6l_1oOv0U-wm2oLzMGDD2e2xQeW7ZtT5IsRIRav-g4I3IdqoaV3v-uoN0qEMZRo6Zi1rAcxiv25BV3v5HaCDTZu2qKdBPvl-zie9ikKxddlDt-XdQ.hRkok9BFzGsHOZbYdoKQvHuNDT1-4t4xrIUWl_eQ2LY&dib_tag=se&keywords=laptop&qid=1720544014&sprefix=laptop%2Caps%2C322&sr=8-212
204,"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","48,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_213?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.9LAkrmqffMug5skEh-svWT_SgHh09BcT7jtU4Vw5-kh79hAEJc_JRZ9mBdCaJCh9J64zmEeSK80ePhkhuO5709xQolgnUQU0jryJy-mottSJ0FEtaoPFCMVATI6l_1oOv0U-wm2oLzMGDD2e2xQeW7ZtT5IsRIRav-g4I3IdqoaV3v-uoN0qEMZRo6Zi1rAcxiv25BV3v5HaCDTZu2qKdBPvl-zie9ikKxddlDt-XdQ.hRkok9BFzGsHOZbYdoKQvHuNDT1-4t4xrIUWl_eQ2LY&dib_tag=se&keywords=laptop&qid=1720544014&sprefix=laptop%2Caps%2C322&sr=8-213
